title,lat,lon,url
Väina tee 29a,59.494393187407,24.839144280476,https://www.manguvaljakud.tallinn.ee/object/view/2073
Aianduse tee 70a ,59.491099795183,24.869624867984,https://www.manguvaljakud.tallinn.ee/object/view/2074
Lehise tn 4a ,59.457527662077,24.831531054311,https://www.manguvaljakud.tallinn.ee/object/view/2076
Merivälja tee 3 juures,59.467724109517,24.832715032464,https://www.manguvaljakud.tallinn.ee/object/view/2078
Pärnu mnt 145 (Rulli 4 vastas),59.392521333953,24.724909539446,https://www.manguvaljakud.tallinn.ee/object/view/2079
Kastani 33a/Rohula 30a,59.368480573466,24.623760582014,https://www.manguvaljakud.tallinn.ee/object/view/2080
Tirdi tn 12,59.361100809087,24.633538133173,https://www.manguvaljakud.tallinn.ee/object/view/2081
Mahla 56,59.376912094169,24.719524857469,https://www.manguvaljakud.tallinn.ee/object/view/2082
M. Metsanurga 43 vastas,59.371996805888,24.692356797696,https://www.manguvaljakud.tallinn.ee/object/view/2083
Möldre tee 33,59.358260914938,24.612171204524,https://www.manguvaljakud.tallinn.ee/object/view/2085
Tammepärja 2a,59.382039848753,24.635637011526,https://www.manguvaljakud.tallinn.ee/object/view/2086
Liipri 27 vastas,59.366664867443,24.63648142295,https://www.manguvaljakud.tallinn.ee/object/view/2087
Harku 62,59.384989049139,24.660684676428,https://www.manguvaljakud.tallinn.ee/object/view/2089
Ilmarise 42/Olevi 57 juures,59.367370508654,24.667199119791,https://www.manguvaljakud.tallinn.ee/object/view/2090
P. Kerese 18 vastas,59.379882269654,24.705468653108,https://www.manguvaljakud.tallinn.ee/object/view/2091
Valdeku 122 juures,59.375084401265,24.715964967683,https://www.manguvaljakud.tallinn.ee/object/view/2092
Valdeku 164 kõrval,59.376146728908,24.744675358179,https://www.manguvaljakud.tallinn.ee/object/view/2093
Tammede pst 2a,59.353948328782,24.626780436009,https://www.manguvaljakud.tallinn.ee/object/view/2094
Torni 13 vastas,59.387645092339,24.658237980119,https://www.manguvaljakud.tallinn.ee/object/view/2095
Piiri tn 11 vastas,59.390414509398,24.693103049921,https://www.manguvaljakud.tallinn.ee/object/view/2096
Ränduri tn 4,59.369197649774,24.642247453829,https://www.manguvaljakud.tallinn.ee/object/view/2097
Pihlaka 14 ees,59.375048241505,24.71077394072,https://www.manguvaljakud.tallinn.ee/object/view/2098
Kagu 10 vastas,59.381200740888,24.711343871489,https://www.manguvaljakud.tallinn.ee/object/view/2099
Õie 40 juures ja 31 vastas (Õie puiestik),59.38267900906,24.698867411981,https://www.manguvaljakud.tallinn.ee/object/view/2100
J.V. Jannseni 22/Põllu 110 vastas,59.373632472253,24.656551086116,https://www.manguvaljakud.tallinn.ee/object/view/2101
Päikese pst 61a kõrval,59.37356129966,24.631130623524,https://www.manguvaljakud.tallinn.ee/object/view/2102
Tammiku 1 vastas,59.379955853991,24.642639528971,https://www.manguvaljakud.tallinn.ee/object/view/2103
Sihi 98/Nõmme-Kase 12b vastas (Vabaduse parkmets),59.379638299777,24.682557750963,https://www.manguvaljakud.tallinn.ee/object/view/2104
Risti 2c kõrval (Tallinna tn 22),59.391595606506,24.71353998067,https://www.manguvaljakud.tallinn.ee/object/view/2105
Näituse tn 8,59.387614681597,24.707580724575,https://www.manguvaljakud.tallinn.ee/object/view/2106
Tihniku 6 vastas,59.38607519148,24.639397520151,https://www.manguvaljakud.tallinn.ee/object/view/2107
Turu plats 5/7 kõrval parkmetsas,59.388929530187,24.681803640465,https://www.manguvaljakud.tallinn.ee/object/view/2108
Vabaduse pst 96 (Hiiu ja Sihi ristmik),59.376843248404,24.678278102924,https://www.manguvaljakud.tallinn.ee/object/view/2109
Nurme 64 vastas ja Kreegi vahelises puiestikus (Valdeku parkmets),59.374223192979,24.699305874196,https://www.manguvaljakud.tallinn.ee/object/view/2110
J. Sütiste tee 33 ja 35 vahel,59.396651384468,24.680476623294,https://www.manguvaljakud.tallinn.ee/object/view/2114
J. Sütiste tee 9 ja 11 ees,59.39963255077,24.698263730512,https://www.manguvaljakud.tallinn.ee/object/view/2129
A. H. Tammsaare tee 68 // Sõpruse pst 177,59.405568489554,24.704772098747,https://www.manguvaljakud.tallinn.ee/object/view/2133
"Sõpruse pst 198, 196 ja 200 õuealal",59.407489239917,24.701306051457,https://www.manguvaljakud.tallinn.ee/object/view/2134
Sõpruse 219 ja 221 juures,59.399016222902,24.690847265842,https://www.manguvaljakud.tallinn.ee/object/view/2139
Sõpruse pst 208a,59.403878082111,24.696549663613,https://www.manguvaljakud.tallinn.ee/object/view/2143
A. H. Tammsaare tee 85 ees,59.406542692543,24.693312914819,https://www.manguvaljakud.tallinn.ee/object/view/2158
Mustamäe tee 181 ja 185 juures,59.403487842243,24.682608807829,https://www.manguvaljakud.tallinn.ee/object/view/2168
Mustamäe tee 137 juures,59.412714699415,24.691458478396,https://www.manguvaljakud.tallinn.ee/object/view/2172
Mustamäe tee 169a,59.406202749729,24.684555942502,https://www.manguvaljakud.tallinn.ee/object/view/2177
Mustamäe tee 199a,59.401209345492,24.680444212008,https://www.manguvaljakud.tallinn.ee/object/view/2182
Männipark plats 1,59.400282531906,24.676551065766,https://www.manguvaljakud.tallinn.ee/object/view/2185
Lepistiku park,59.400361532951,24.700576641685,https://www.manguvaljakud.tallinn.ee/object/view/2186
Löwenruh peremänguväljak plats 1,59.417367875442,24.696499748188,https://www.manguvaljakud.tallinn.ee/object/view/2189
Õismäe tee kogupereväljak plats 2,59.416915149079,24.649649178364,https://www.manguvaljakud.tallinn.ee/object/view/2190
Stroomi rannaala (plats laevaga),59.440376059358,24.683594723232,https://www.manguvaljakud.tallinn.ee/object/view/2191
Pähkli tn 2,59.457134920542,24.837447240402,https://www.manguvaljakud.tallinn.ee/object/view/2192
Kesktee 65,59.491951752698,24.852338625857,https://www.manguvaljakud.tallinn.ee/object/view/2193
Puhkekodu tee 55b ,59.459462065395,24.874764556234,https://www.manguvaljakud.tallinn.ee/object/view/2194
Lükati tee 2a juures,59.458997742823,24.852439055008,https://www.manguvaljakud.tallinn.ee/object/view/2195
Endla 51 ja Koskla 5 sisehoovis,59.427170186285,24.717301389688,https://www.manguvaljakud.tallinn.ee/object/view/2196
Tedre 29 ja 31 juures,59.41683953022,24.723923680182,https://www.manguvaljakud.tallinn.ee/object/view/2197
Kotka 14a/Tedre 2b,59.416121542575,24.730928477477,https://www.manguvaljakud.tallinn.ee/object/view/2198
Seebi 36b,59.403037559171,24.723023628183,https://www.manguvaljakud.tallinn.ee/object/view/2199
Koorti peremänguväljak plats 1 ,59.44265287184,24.826521944653,https://www.manguvaljakud.tallinn.ee/object/view/2200
Kungla tn 63 (Kalamaja kalmistupark),59.449405538104,24.73239516554,https://www.manguvaljakud.tallinn.ee/object/view/2201
Astangu 68 taga haljasalal,59.40361305201,24.641420672519,https://www.manguvaljakud.tallinn.ee/object/view/2202
Lastekodu 3/ 5 hoovialal,59.43184138247,24.764619968192,https://www.manguvaljakud.tallinn.ee/object/view/2203
Narva mnt 14 ja 16 taga hoovialal,59.437164335716,24.765791040476,https://www.manguvaljakud.tallinn.ee/object/view/2204
Puhangu 53a,59.443566907669,24.693894879911,https://www.manguvaljakud.tallinn.ee/object/view/2205
Juhkentali 10,59.427372183834,24.759936258695,https://www.manguvaljakud.tallinn.ee/object/view/2206
Narva mnt 6/ Maneeži 1,59.43673395973,24.761747973016,https://www.manguvaljakud.tallinn.ee/object/view/2207
"Energia 2, 4 ja 6 kõrval",59.39555577884,24.710885148613,https://www.manguvaljakud.tallinn.ee/object/view/2208
Sõstra tn 1a,59.424146464808,24.703652594328,https://www.manguvaljakud.tallinn.ee/object/view/2209
E. Vilde tee 54,59.40432857479,24.694146980197,https://www.manguvaljakud.tallinn.ee/object/view/2210
Külmallika 15a,59.389616167675,24.653859526105,https://www.manguvaljakud.tallinn.ee/object/view/2212
Alliksoo 8a vastas,59.389422691442,24.665105339984,https://www.manguvaljakud.tallinn.ee/object/view/2213
Mai 1,59.385680842893,24.687415904736,https://www.manguvaljakud.tallinn.ee/object/view/2214
Vabaduse pst 4-8 kõrval (Ilo park),59.388100646795,24.717347279857,https://www.manguvaljakud.tallinn.ee/object/view/2215
Ankru 13 vastas,59.454164802389,24.674757474544,https://www.manguvaljakud.tallinn.ee/object/view/2216
Randla 23a/Vihuri 8a,59.444721269978,24.693249596249,https://www.manguvaljakud.tallinn.ee/object/view/2217
Pikakari supelrand,59.473191676902,24.724194922185,https://www.manguvaljakud.tallinn.ee/object/view/2218
Asunduse 7h,59.431863145279,24.791125606002,https://www.manguvaljakud.tallinn.ee/object/view/2219
Kakumäe rand plats 1,59.44880056895,24.575454398276,https://www.manguvaljakud.tallinn.ee/object/view/2222
J.Poska 15/ Vesivärava 23/ Wiedemanni,59.435697251784,24.779445442189,https://www.manguvaljakud.tallinn.ee/object/view/2223
Tulika 64b,59.424012592264,24.724633732541,https://www.manguvaljakud.tallinn.ee/object/view/2226
Karjamaa park plats 1,59.452859371308,24.708716083852998,https://www.manguvaljakud.tallinn.ee/object/view/2228
Ümera 22a,59.441722314933,24.890488432541,https://www.manguvaljakud.tallinn.ee/object/view/2229
Paepargi peremänguväljak plats 1,59.43317297571,24.806107368323,https://www.manguvaljakud.tallinn.ee/object/view/2231
Männipark plats 5,59.399139723508,24.678132980118,https://www.manguvaljakud.tallinn.ee/object/view/2232
Männipark plats 3,59.399893410482,24.677156656036,https://www.manguvaljakud.tallinn.ee/object/view/2233
Männipark plats 4,59.399568453299,24.677607267151,https://www.manguvaljakud.tallinn.ee/object/view/2234
Männipark plats 6,59.399407338918,24.674356429825,https://www.manguvaljakud.tallinn.ee/object/view/2235
Sipelga 6a,59.406722697932,24.699425092868,https://www.manguvaljakud.tallinn.ee/object/view/2236
Tanuma 91b,59.432708179199,24.622343001852,https://www.manguvaljakud.tallinn.ee/object/view/2237
